@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute outputs-1 {0,1,2,3,4,5}
@attribute outputs-2 {0,1,2,3,4,5}
@attribute outputs-3 {0,1,2,3,4,5}
@attribute outputs-4 {0,1,2,3,4,5}
@attribute outputs-5 {0,1,2,3,4,5}
@attribute outputs-6 {0,1,2,3,4,5}
@attribute outputs-7 {0,1,2,3,4,5}
@attribute outputs-8 {0,1,2,3,4,5}
@attribute outputs-9 {0,1,2,3,4,5}
@attribute outputs-10 {0,1,2,3,4,5}

@data
8899,'2024/10/09 13:12:09:261',24,19.875544,-2,19,11,0.944004,-0.1,0.76,0.52,-2,16,11.5,-0.1,0.76,0.545,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8900,'2024/10/09 13:12:09:262',24,19.875544,-2,19,11,0.944004,-0.1,0.76,0.52,-2,16,11,-0.1,0.76,0.545,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8901,'2024/10/09 13:12:09:262',24,19.875544,-2,19,10,0.944004,-0.1,0.76,0.52,-2,16,11,-0.1,0.76,0.545,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8902,'2024/10/09 13:12:09:262',24,19.875544,-2,19,10,0.944004,-0.1,0.76,0.52,-2,16,11,-0.1,0.76,0.545,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8903,'2024/10/09 13:12:09:262',24,19.875544,-2,19,10,0.944004,-0.1,0.76,0.52,-2,16,11,-0.1,0.76,0.545,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8904,'2024/10/09 13:12:09:262',24,19.875544,-2,19,10,0.942239,-0.1,0.76,0.52,-2,16,11,-0.1,0.76,0.545,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8905,'2024/10/09 13:12:09:262',24,19.875544,-2,19,10,0.942239,-0.1,0.76,0.52,-2,16,11,-0.1,0.76,0.545,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8906,'2024/10/09 13:12:09:262',24,19.875544,-2,19,10,0.942239,-0.1,0.9,0.52,-2,16,11,-0.1,0.76,0.545,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8907,'2024/10/09 13:12:09:262',24,19.875544,-2,19,10,0.942239,-0.1,0.9,0.52,-2,16,11,-0.1,0.76,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8908,'2024/10/09 13:12:09:262',24,19.875544,-2,19,10,0.942239,-0.1,0.9,0.48,-2,16,11,-0.1,0.76,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8909,'2024/10/09 13:12:09:350',24,19.875544,-2,19,10,0.942239,-0.1,0.9,0.48,-2,16,11,-0.1,0.76,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8910,'2024/10/09 13:12:09:451',24,19.875544,-2,19,10,0.942239,-0.1,0.9,0.48,-2,16,11,-0.1,0.76,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8911,'2024/10/09 13:12:09:451',24,19.875544,-3,19,10,0.942239,-0.1,0.9,0.48,-2,16,11,-0.1,0.76,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8912,'2024/10/09 13:12:09:451',24,19.910133,-3,19,10,0.942239,-0.1,0.9,0.48,-2,16,11,-0.1,0.76,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8913,'2024/10/09 13:12:09:451',24,19.910133,-3,19,10,0.942239,-0.1,0.9,0.48,-2,16.5,11,-0.1,0.76,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8914,'2024/10/09 13:12:09:451',24,19.910133,-3,18,10,0.942239,-0.1,0.9,0.48,-2,16.5,11,-0.1,0.76,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8915,'2024/10/09 13:12:09:451',24,19.910133,-3,18,10,0.942239,-0.1,0.9,0.48,-2,16.5,11,-0.1,0.76,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8916,'2024/10/09 13:12:09:451',24,19.910133,-3,18,13,0.942239,-0.1,0.9,0.48,-2,16.5,11,-0.1,0.76,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8917,'2024/10/09 13:12:09:451',24,19.910133,-3,18,13,0.942239,-0.1,0.9,0.48,-2,16.5,11,-0.1,0.76,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8918,'2024/10/09 13:12:09:451',24,19.910133,-3,18,13,0.942239,-0.14,0.9,0.48,-2,16.5,11,-0.1,0.76,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8919,'2024/10/09 13:12:09:451',24,19.910133,-3,18,13,0.906469,-0.14,0.9,0.48,-2,16.5,11,-0.1,0.76,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8920,'2024/10/09 13:12:09:451',24,19.910133,-3,18,13,0.906469,-0.14,0.9,0.48,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8921,'2024/10/09 13:12:09:451',24,19.910133,-3,18,13,0.906469,-0.14,0.86,0.48,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8922,'2024/10/09 13:12:09:451',24,19.910133,-3,18,13,0.906469,-0.14,0.86,0.48,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8923,'2024/10/09 13:12:09:451',24,19.910133,-3,18,13,0.906469,-0.14,0.86,0.62,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8924,'2024/10/09 13:12:09:571',24,19.910133,-3,18,13,0.906469,-0.14,0.86,0.62,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8925,'2024/10/09 13:12:09:651',24,19.910133,-3,18,13,0.906469,-0.14,0.86,0.62,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8926,'2024/10/09 13:12:09:651',24,19.910133,-2,18,13,0.906469,-0.14,0.86,0.62,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8927,'2024/10/09 13:12:09:651',24,19.939831,-2,18,13,0.906469,-0.14,0.86,0.62,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8928,'2024/10/09 13:12:09:683',24,19.939831,-2,18,13,0.906469,-0.14,0.86,0.62,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8929,'2024/10/09 13:12:09:683',24,19.939831,-2,15,13,0.906469,-0.14,0.86,0.62,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8930,'2024/10/09 13:12:09:683',24,19.939831,-2,15,13,0.906469,-0.14,0.86,0.62,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8931,'2024/10/09 13:12:09:683',24,19.939831,-2,15,12,0.906469,-0.14,0.86,0.62,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8932,'2024/10/09 13:12:09:683',24,19.939831,-2,15,12,0.906469,-0.14,0.86,0.62,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8933,'2024/10/09 13:12:09:683',24,19.939831,-2,15,12,0.906469,-0.1,0.86,0.62,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8934,'2024/10/09 13:12:09:683',24,19.939831,-2,15,12,0.894713,-0.1,0.86,0.62,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8935,'2024/10/09 13:12:09:683',24,19.939831,-2,15,12,0.894713,-0.1,0.86,0.62,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8936,'2024/10/09 13:12:09:683',24,19.939831,-2,15,12,0.894713,-0.1,0.71,0.62,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8937,'2024/10/09 13:12:09:683',24,19.939831,-2,15,12,0.894713,-0.1,0.71,0.62,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8938,'2024/10/09 13:12:09:683',24,19.939831,-2,15,12,0.894713,-0.1,0.71,0.57,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8939,'2024/10/09 13:12:09:770',24,19.939831,-2,15,12,0.894713,-0.1,0.71,0.57,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8940,'2024/10/09 13:12:09:891',24,19.939831,-2,15,12,0.894713,-0.1,0.71,0.57,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8941,'2024/10/09 13:12:09:891',24,19.939831,-6,15,12,0.894713,-0.1,0.71,0.57,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8942,'2024/10/09 13:12:09:891',24,19.954508,-6,15,12,0.894713,-0.1,0.71,0.57,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8943,'2024/10/09 13:12:09:891',24,19.954508,-6,15,12,0.894713,-0.1,0.71,0.57,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8944,'2024/10/09 13:12:09:891',24,19.954508,-6,16,12,0.894713,-0.1,0.71,0.57,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8945,'2024/10/09 13:12:09:892',24,19.954508,-6,16,12,0.894713,-0.1,0.71,0.57,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8946,'2024/10/09 13:12:09:892',24,19.954508,-6,16,11,0.894713,-0.1,0.71,0.57,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8947,'2024/10/09 13:12:09:892',24,19.954508,-6,16,11,0.894713,-0.1,0.71,0.57,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8948,'2024/10/09 13:12:09:892',24,19.954508,-6,16,11,0.894713,-0.29,0.71,0.57,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8949,'2024/10/09 13:12:09:892',24,19.954508,-6,16,11,0.93073,-0.29,0.71,0.57,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8950,'2024/10/09 13:12:09:892',24,19.954508,-6,16,11,0.93073,-0.29,0.71,0.57,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8951,'2024/10/09 13:12:09:892',24,19.954508,-6,16,11,0.93073,-0.29,0.76,0.57,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8952,'2024/10/09 13:12:09:892',24,19.954508,-6,16,11,0.93073,-0.29,0.76,0.57,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8953,'2024/10/09 13:12:09:892',24,19.954508,-6,16,11,0.93073,-0.29,0.76,0.52,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8954,'2024/10/09 13:12:09:991',24,19.954508,-6,16,11,0.93073,-0.29,0.76,0.52,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8955,'2024/10/09 13:12:10:091',24,19.954508,-6,16,11,0.93073,-0.29,0.76,0.52,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8956,'2024/10/09 13:12:10:091',24,19.954508,-3,16,11,0.93073,-0.29,0.76,0.52,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8957,'2024/10/09 13:12:10:092',24,19.97328,-3,16,11,0.93073,-0.29,0.76,0.52,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8958,'2024/10/09 13:12:10:113',24,19.97328,-3,16,11,0.93073,-0.29,0.76,0.52,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8959,'2024/10/09 13:12:10:113',24,19.97328,-3,17,11,0.93073,-0.29,0.76,0.52,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8960,'2024/10/09 13:12:10:113',24,19.97328,-3,17,11,0.93073,-0.29,0.76,0.52,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8961,'2024/10/09 13:12:10:113',24,19.97328,-3,17,11,0.93073,-0.29,0.76,0.52,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8962,'2024/10/09 13:12:10:113',24,19.97328,-3,17,11,0.93073,-0.29,0.76,0.52,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8963,'2024/10/09 13:12:10:113',24,19.97328,-3,17,11,0.93073,-0.14,0.76,0.52,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8964,'2024/10/09 13:12:10:113',24,19.97328,-3,17,11,0.96649,-0.14,0.76,0.52,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8965,'2024/10/09 13:12:10:113',24,19.97328,-3,17,11,0.96649,-0.14,0.76,0.52,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8966,'2024/10/09 13:12:10:113',24,19.97328,-3,17,11,0.96649,-0.14,0.81,0.52,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8967,'2024/10/09 13:12:10:113',24,19.97328,-3,17,11,0.96649,-0.14,0.81,0.52,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8968,'2024/10/09 13:12:10:114',24,19.97328,-3,17,11,0.96649,-0.14,0.81,0.52,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8969,'2024/10/09 13:12:10:211',24,19.97328,-3,17,11,0.96649,-0.14,0.81,0.52,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8970,'2024/10/09 13:12:10:311',24,19.97328,-3,17,11,0.96649,-0.14,0.81,0.52,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8971,'2024/10/09 13:12:10:311',24,19.97328,-4,17,11,0.96649,-0.14,0.81,0.52,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8972,'2024/10/09 13:12:10:311',24,19.956657,-4,17,11,0.96649,-0.14,0.81,0.52,-2,16.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8973,'2024/10/09 13:12:10:311',24,19.956657,-4,17,11,0.96649,-0.14,0.81,0.52,-2,17.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8974,'2024/10/09 13:12:10:312',24,19.956657,-4,18,11,0.96649,-0.14,0.81,0.52,-2,17.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8975,'2024/10/09 13:12:10:312',24,19.956657,-4,18,11,0.96649,-0.14,0.81,0.52,-2,17.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8976,'2024/10/09 13:12:10:312',24,19.956657,-4,18,10,0.96649,-0.14,0.81,0.52,-2,17.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8977,'2024/10/09 13:12:10:312',24,19.956657,-4,18,10,0.96649,-0.14,0.81,0.52,-2,17.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8978,'2024/10/09 13:12:10:312',24,19.956657,-4,18,10,0.96649,-0.19,0.81,0.52,-2,17.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8979,'2024/10/09 13:12:10:312',24,19.956657,-4,18,10,0.975132,-0.19,0.81,0.52,-2,17.5,11,-0.1,0.785,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8980,'2024/10/09 13:12:10:312',24,19.956657,-4,18,10,0.975132,-0.19,0.81,0.52,-2,17.5,11,-0.1,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8981,'2024/10/09 13:12:10:312',24,19.956657,-4,18,10,0.975132,-0.19,0.86,0.52,-2,17.5,11,-0.1,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8982,'2024/10/09 13:12:10:357',24,19.956657,-4,18,10,0.975132,-0.19,0.86,0.52,-2,17.5,11,-0.1,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8983,'2024/10/09 13:12:10:357',24,19.956657,-4,18,10,0.975132,-0.19,0.86,0.48,-2,17.5,11,-0.1,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8984,'2024/10/09 13:12:10:431',24,19.956657,-4,18,10,0.975132,-0.19,0.86,0.48,-2,17.5,11,-0.1,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8985,'2024/10/09 13:12:10:531',24,19.956657,-4,18,10,0.975132,-0.19,0.86,0.48,-2.5,17.5,11,-0.1,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8986,'2024/10/09 13:12:10:531',24,19.956657,-5,18,10,0.975132,-0.19,0.86,0.48,-2.5,17.5,11,-0.1,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8987,'2024/10/09 13:12:10:532',24,19.832727,-5,18,10,0.975132,-0.19,0.86,0.48,-2.5,17.5,11,-0.1,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8988,'2024/10/09 13:12:10:532',24,19.832727,-5,18,10,0.975132,-0.19,0.86,0.48,-2.5,17,11,-0.1,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8989,'2024/10/09 13:12:10:532',24,19.832727,-5,17,10,0.975132,-0.19,0.86,0.48,-2.5,17,11,-0.1,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8990,'2024/10/09 13:12:10:532',24,19.832727,-5,17,10,0.975132,-0.19,0.86,0.48,-2.5,17,11,-0.1,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8991,'2024/10/09 13:12:10:532',24,19.832727,-5,17,9,0.975132,-0.19,0.86,0.48,-2.5,17,11,-0.1,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8992,'2024/10/09 13:12:10:532',24,19.832727,-5,17,9,0.975132,-0.19,0.86,0.48,-2.5,17,11,-0.12,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8993,'2024/10/09 13:12:10:532',24,19.832727,-5,17,9,0.975132,-0.24,0.86,0.48,-2.5,17,11,-0.12,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8994,'2024/10/09 13:12:10:532',24,19.832727,-5,17,9,0.989038,-0.24,0.86,0.48,-2.5,17,11,-0.12,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8995,'2024/10/09 13:12:10:532',24,19.832727,-5,17,9,0.989038,-0.24,0.86,0.48,-2.5,17,11,-0.12,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8996,'2024/10/09 13:12:10:532',24,19.832727,-5,17,9,0.989038,-0.24,0.81,0.48,-2.5,17,11,-0.12,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8997,'2024/10/09 13:12:10:532',24,19.832727,-5,17,9,0.989038,-0.24,0.81,0.48,-2.5,17,11,-0.12,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8998,'2024/10/09 13:12:10:532',24,19.832727,-5,17,9,0.989038,-0.24,0.81,0.43,-2.5,17,11,-0.12,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
8999,'2024/10/09 13:12:10:631',24,19.832727,-5,17,9,0.989038,-0.24,0.81,0.43,-2.5,17,11,-0.12,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
9000,'2024/10/09 13:12:10:751',24,19.832727,-5,17,9,0.989038,-0.24,0.81,0.43,-3,17,11,-0.12,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
9001,'2024/10/09 13:12:10:751',24,19.832727,-5,17,9,0.989038,-0.24,0.81,0.43,-3,17,11,-0.12,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
9002,'2024/10/09 13:12:10:751',24,19.866352,-5,17,9,0.989038,-0.24,0.81,0.43,-3,17,11,-0.12,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
9003,'2024/10/09 13:12:10:752',24,19.866352,-5,17,9,0.989038,-0.24,0.81,0.43,-3,17,11,-0.12,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
9004,'2024/10/09 13:12:10:752',24,19.866352,-5,17,9,0.989038,-0.24,0.81,0.43,-3,17,11,-0.12,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
9005,'2024/10/09 13:12:10:752',24,19.866352,-5,17,9,0.989038,-0.24,0.81,0.43,-3,17,11,-0.12,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
9006,'2024/10/09 13:12:10:752',24,19.866352,-5,17,10,0.989038,-0.24,0.81,0.43,-3,17,11,-0.12,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
9007,'2024/10/09 13:12:10:752',24,19.866352,-5,17,10,0.989038,-0.24,0.81,0.43,-3,17,11,-0.14,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
9008,'2024/10/09 13:12:10:752',24,19.866352,-5,17,10,0.989038,-0.24,0.81,0.43,-3,17,11,-0.14,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
9009,'2024/10/09 13:12:10:752',24,19.866352,-5,17,10,0.987577,-0.24,0.81,0.43,-3,17,11,-0.14,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
9010,'2024/10/09 13:12:10:787',24,19.866352,-5,17,10,0.987577,-0.24,0.81,0.43,-3,17,11,-0.14,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
9011,'2024/10/09 13:12:10:787',24,19.866352,-5,17,10,0.987577,-0.24,0.81,0.43,-3,17,11,-0.14,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
9012,'2024/10/09 13:12:10:788',24,19.866352,-5,17,10,0.987577,-0.24,0.81,0.43,-3,17,11,-0.14,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
9013,'2024/10/09 13:12:10:788',24,19.866352,-5,17,10,0.987577,-0.24,0.81,0.48,-3,17,11,-0.14,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
9014,'2024/10/09 13:12:10:851',24,19.866352,-5,17,10,0.987577,-0.24,0.81,0.48,-3,17,11,-0.14,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
9015,'2024/10/09 13:12:10:971',24,19.866352,-5,17,10,0.987577,-0.24,0.81,0.48,-3.5,17,11,-0.14,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
9016,'2024/10/09 13:12:10:971',24,19.866352,-4,17,10,0.987577,-0.24,0.81,0.48,-3.5,17,11,-0.14,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
9017,'2024/10/09 13:12:10:972',24,19.963556,-4,17,10,0.987577,-0.24,0.81,0.48,-3.5,17,11,-0.14,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
9018,'2024/10/09 13:12:10:972',24,19.963556,-4,17,10,0.987577,-0.24,0.81,0.48,-3.5,17,11,-0.14,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
9019,'2024/10/09 13:12:10:972',24,19.963556,-4,19,10,0.987577,-0.24,0.81,0.48,-3.5,17,11,-0.14,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
9020,'2024/10/09 13:12:10:972',24,19.963556,-4,19,10,0.987577,-0.24,0.81,0.48,-3.5,17,10.5,-0.14,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
9021,'2024/10/09 13:12:10:972',24,19.963556,-4,19,9,0.987577,-0.24,0.81,0.48,-3.5,17,10.5,-0.14,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
9022,'2024/10/09 13:12:10:972',24,19.963556,-4,19,9,0.987577,-0.24,0.81,0.48,-3.5,17,10.5,-0.165,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
9023,'2024/10/09 13:12:10:972',24,19.963556,-4,19,9,0.987577,-0.19,0.81,0.48,-3.5,17,10.5,-0.165,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
9024,'2024/10/09 13:12:10:972',24,19.963556,-4,19,9,0.97663,-0.19,0.81,0.48,-3.5,17,10.5,-0.165,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
9025,'2024/10/09 13:12:10:972',24,19.963556,-4,19,9,0.97663,-0.19,0.81,0.48,-3.5,17,10.5,-0.165,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
9026,'2024/10/09 13:12:10:972',24,19.963556,-4,19,9,0.97663,-0.19,0.9,0.48,-3.5,17,10.5,-0.165,0.81,0.52,0,1,1,1,?,?,?,1,?,?,?,?,?,?
9027,'2024/10/09 13:12:10:972',24,19.963556,-4,19,9,0.97663,-0.19,0.9,0.48,-3.5,17,10.5,-0.165,0.81,0.5,0,1,1,1,?,?,?,1,?,?,?,?,?,?
9028,'2024/10/09 13:12:10:972',24,19.963556,-4,19,9,0.97663,-0.19,0.9,0.43,-3.5,17,10.5,-0.165,0.81,0.5,0,1,1,1,?,?,?,1,?,?,?,?,?,?
9029,'2024/10/09 13:12:11:071',24,19.963556,-4,19,9,0.97663,-0.19,0.9,0.43,-3.5,17,10.5,-0.165,0.81,0.5,0,1,1,1,?,?,?,1,?,?,?,?,?,?
9030,'2024/10/09 13:12:11:171',24,19.963556,-4,19,9,0.97663,-0.19,0.9,0.43,-4,17,10.5,-0.165,0.81,0.5,0,1,1,1,?,?,?,1,?,?,?,?,?,?
9031,'2024/10/09 13:12:11:171',24,19.963556,-5,19,9,0.97663,-0.19,0.9,0.43,-4,17,10.5,-0.165,0.81,0.5,0,1,1,1,?,?,?,1,?,?,?,?,?,?
